-0.04362231492996216;-0.1374407708644867;0.0;1.0
0.23566856980323792;-0.18850013613700867;0.0;1.0
0.5062824487686157;-0.3825250566005707;0.0;1.0
0.7447052597999573;-0.6928699016571045;0.0;1.0
1.0204252004623413;-1.0911319255828857;0.0;1.0
1.1940264701843262;-1.3974874019622803;0.0;1.0
1.23487389087677;-1.5710887908935547;0.0;1.0
1.1940264701843262;-1.6732072830200195;0.0;1.0
0.9693658351898193;-1.8310518264770508;0.0;1.0
0.7929407358169556;-1.953332543373108;0.0;1.0
0.7117342352867126;-1.911144733428955;0.0;1.0
0.45396822690963745;-1.4432940483093262;0.0;1.0
0.3747375011444092;-1.4767067432403564;0.0;1.0
0.35861876606941223;-2.490757465362549;0.0;1.0
0.29408058524131775;-2.61061429977417;0.0;1.0
0.16500422358512878;-2.693591833114624;0.0;1.0
-0.32364219427108765;-2.693591833114624;0.0;1.0
-0.4066198766231537;-2.6382737159729004;0.0;1.0
-0.4434988498687744;-2.5276365280151367;0.0;1.0
-0.37570804357528687;-1.470541000366211;0.0;1.0
-0.4814251661300659;-1.4611036777496338;0.0;1.0
-0.8300443291664124;-1.9243381023406982;0.0;1.0
-0.9308675527572632;-1.9808123111724854;0.0;1.0
-1.0170416831970215;-1.92009437084198;0.0;1.0
-1.2422187328338623;-1.6377930641174316;0.0;1.0
-1.3053934574127197;-1.5345635414123535;0.0;1.0
-1.3060877323150635;-1.4263033866882324;0.0;1.0
-1.151364803314209;-1.2120769023895264;0.0;1.0
-0.4995841681957245;-0.3723134696483612;0.0;1.0
-0.3770420253276825;-0.2701948583126068;0.0;1.0
-0.1932288110256195;-0.17828842997550964;0.0;1.0
-0.07663846015930176;-0.14884309470653534;0.0;1.0
